countryname,ccode,iso3c,year,location,lat,lon,toa
United States,2,USA,2017,San Diego,32.7174202,-117.1627728,6183
United States,2,USA,2017,Seal Beach,33.7423967,-118.1055926,21007
United States,2,USA,2017,Coronado,32.6915199,-117.1766947,13044
United States,2,USA,2017,Coronado,32.6915199,-117.1766947,10353
United States,2,USA,2017,Coronado,32.6915199,-117.1766947,81104
United States,2,USA,2017,Eglin Afb,30.461382,-86.5468344,20489
United States,2,USA,2017,Barking Sands,22.0259646,-159.7846071,43384
United States,2,USA,2017,Kaneohe Bay,39.199246,-81.46023,72565
United States,2,USA,2017,Kittery,43.088448,-70.736847,17773
United States,2,USA,2017,Kittery,43.088448,-70.736847,30119
United States,2,USA,2017,Patuxent River,38.8142728,-76.7117773,40576
United States,2,USA,2017,Fallon,46.3291957,-104.4366483,13523
United States,2,USA,2017,"Camp Lejeune, North Carolina",34.639415,-77.342016,18482
United States,2,USA,2017,Cherry Point Marine Corps Air Station,37.729326,-88.926092,12515
United States,2,USA,2017,Beaufort,32.4315813,-80.6698286,83490
United States,2,USA,2017,Parris Island,32.3351978,-80.6923295,29882
United States,2,USA,2017,Bangor,44.8011821,-68.7778138,18939
United States,2,USA,2017,Whidbey Island,48.1581426,-122.5974294,30475
United States,2,USA,2017,Whidbey Island,48.1581426,-122.5974294,45501
United States,2,USA,2017,Bremerton,47.5653663,-122.6246836,21476
United States,2,USA,2017,Bremerton,47.5653663,-122.6246836,6704
United States,2,USA,2017,New Orleans,29.9499323,-90.0701156,11207
United States,2,USA,2017,Syracuse,43.0481221,-76.1474244,13229
United States,2,USA,2017,Brooklyn,40.6501038,-73.9495823,1964
United States,2,USA,2017,Galveston,29.299328,-94.7945882,8414
United States,2,USA,2017,Clear Afs,40.011901,-85.984673,20000
United States,2,USA,2017,Eielson Afb,64.6755195,-147.0571962,22100
United States,2,USA,2017,Eielson Afb,64.6755195,-147.0571962,44900
United States,2,USA,2017,Eielson Afb,64.6755195,-147.0571962,12800
United States,2,USA,2017,Eielson Afb,64.6755195,-147.0571962,79500
United States,2,USA,2017,Eielson Afb,64.6755195,-147.0571962,11300
United States,2,USA,2017,Eielson Afb,64.6755195,-147.0571962,42700
United States,2,USA,2017,Eielson Afb,64.6755195,-147.0571962,82300
United States,2,USA,2017,Joint Base Elmendorf-Richardson,61.2705056,-149.6977773,29000
United States,2,USA,2017,Luke Afb,33.5354345,-112.3735227,20000
United States,2,USA,2017,Edwards Air Force Base,34.889855,-117.8329682,24000
United States,2,USA,2017,Buckley Air Force Base,39.7026895,-104.7559701,13500
United States,2,USA,2017,Dover Afb,39.1283048,-75.4679193,39000
United States,2,USA,2017,Eglin Afb,30.461382,-86.5468344,13600
United States,2,USA,2017,Eglin Afb,30.461382,-86.5468344,75000
United States,2,USA,2017,Patrick Afb,28.2422228,-80.6091074,13500
United States,2,USA,2017,Moody Afb,30.9665427,-83.1894128,30900
United States,2,USA,2017,Mcconnell Afb,37.6264223,-97.2618928,11200
United States,2,USA,2017,Mcconnell Afb,37.6264223,-97.2618928,3000
United States,2,USA,2017,Mcconnell Afb,37.6264223,-97.2618928,5600
United States,2,USA,2017,Barksdale Afb,32.4971362,-93.6106774,21000
United States,2,USA,2017,Joint Base Andrews,38.8056605,-76.8774031,13000
United States,2,USA,2017,Joint Base Andrews,38.8056605,-76.8774031,3500
United States,2,USA,2017,Hanscom Afb,42.4582471,-71.2740825,20000
United States,2,USA,2017,Malmstrom Afb,47.5048651,-111.1785139,14600
United States,2,USA,2017,Nellis Afb,36.237497,-115.0317275,10600
United States,2,USA,2017,Cannon Afb,34.3863913,-103.316328,21000
United States,2,USA,2017,Holloman Afb,33.076831,-106.2190016,10600
United States,2,USA,2017,Kirtland Afb,34.998062,-106.5156776,7300
United States,2,USA,2017,Wright-Patterson Afb,39.8071,-84.0697,12600
United States,2,USA,2017,Altus Afb,34.6629543,-99.2799413,11600
United States,2,USA,2017,Tinker Afb,35.4117548,-97.3907974,17000
United States,2,USA,2017,Joint Base San Antonio,38.8154173,-76.8571552,67300
United States,2,USA,2017,Hill Afb,41.1227542,-111.977344,12000
United States,2,USA,2017,Hill Afb,41.1227542,-111.977344,10100
United States,2,USA,2017,Hill Afb,41.1227542,-111.977344,7100
United States,2,USA,2017,Hill Afb,41.1227542,-111.977344,8700
United States,2,USA,2017,Hill Afb,41.1227542,-111.977344,6600
United States,2,USA,2017,Joint Base Langley-Eustis,40.32812,-79.61532,14200
United States,2,USA,2017,Joint Base Langley-Eustis,40.32812,-79.61532,45000
United States,2,USA,2017,Fairchild Afb,47.6162458,-117.6469989,27000
United States,2,USA,2017,F. E. Warren Afb,41.1663407,-104.8627525,5550
United States,2,USA,2017,Bradley Iap,34.876889,-97.708368,6300
United States,2,USA,2017,Jacksonville Iap,39.76,-98.5,9000
United States,2,USA,2017,Joint Base Pearl Harbor-Hickam,39.455639,-90.628129,11000
United States,2,USA,2017,Sioux Gateway Airport,42.4036084,-96.3836488,12600
United States,2,USA,2017,Duluth Iap,33.968368,-84.042006,7600
United States,2,USA,2017,Pease International Trade Port,36.381118,-81.760463,1500
United States,2,USA,2017,Charlotte/Douglas Iap,35.213349,-80.833939,29600
United States,2,USA,2017,Charlotte/Douglas Iap,35.213349,-80.833939,21000
United States,2,USA,2017,Mcentire Angs,32.590077,-93.367451,8400
United States,2,USA,2017,Ellington Field,29.6138235,-95.1706896,4500
United States,2,USA,2017,Burlington Iap,40.053281,-74.838835,4500
United States,2,USA,2017,Seymour Johnson Afb,46.718659,-117.16385,90000
United States,2,USA,2017,Seymour Johnson Afb,46.718659,-117.16385,5700
United States,2,USA,2017,Seymour Johnson Afb,46.718659,-117.16385,2250
United States,2,USA,2017,Pittsburgh Iap,40.511615,-80.088392,54000
United States,2,USA,2017,Pittsburgh Iap,40.511615,-80.088392,22800
United States,2,USA,2017,Pittsburgh Iap,40.511615,-80.088392,8200
United States,2,USA,2017,Fort Gordon,33.420972,-82.1620645,25000
United States,2,USA,2017,Kittery,43.088448,-70.736847,27100
United States,2,USA,2017,Bethesda Naval Hospital,36.79264,-84.903148,50000
United States,2,USA,2017,"Camp Lejeune, North Carolina",34.639415,-77.342016,31000
United States,2,USA,2017,Sheppard Afb,33.9875045,-98.5012726,91910
United States,2,USA,2017,Fort Huachuca,31.5272545,-110.3606321,4493
United States,2,USA,2017,Joint Base Elmendorf-Richardson,61.2705056,-149.6977773,4900
United States,2,USA,2017,Travis Afb,38.2632198,-121.945363,26500
United States,2,USA,2017,Patrick Afb,28.2422228,-80.6091074,10100
United States,2,USA,2017,Joint Base Charleston,32.9672269,-79.9675729,17000
United States,2,USA,2017,Red River Army Depot,33.4312116,-94.3187785,44700
United States,2,USA,2017,Dover Afb,39.1283048,-75.4679193,44115
United States,2,USA,2017,Clear Afs,40.011901,-85.984673,155000
United States,2,USA,2017,Fort Greely,63.9672865,-145.7267274,9560
United States,2,USA,2017,St Louis,38.6529545,-90.2411166,801
United States,2,USA,2017,Fort Meade,27.7522526,-81.8017491,195000
United States,2,USA,2017,Fort Meade,27.7522526,-81.8017491,17000
United States,2,USA,2017,Fort Meade,27.7522526,-81.8017491,21000
United States,2,USA,2017,Coronado,32.6915199,-117.1766947,47290
United States,2,USA,2017,Coronado,32.6915199,-117.1766947,47290
United States,2,USA,2017,Coronado,32.6915199,-117.1766947,20949
United States,2,USA,2017,Coronado,32.6915199,-117.1766947,15578
United States,2,USA,2017,Coronado,32.6915199,-117.1766947,44305
United States,2,USA,2017,Fort Benning,32.3523691,-84.9688191,4820
United States,2,USA,2017,Fort Bragg,35.1422775,-78.9987279,23598
United States,2,USA,2017,Fort Bragg,35.1422775,-78.9987279,21420
United States,2,USA,2017,Fort Bragg,35.1422775,-78.9987279,30670
United States,2,USA,2017,Fort Bragg,35.1422775,-78.9987279,10905
United States,2,USA,2017,Pentagon,38.8708932,-77.0545071,12111
United States,2,USA,2017,Pentagon,38.8708932,-77.0545071,8105
United States,2,USA,2018,Fort Rucker,31.4514071,-85.7839347,38000
United States,2,USA,2018,Davis-Monthan Afb,32.1707957,-110.8699024,22000
United States,2,USA,2018,Fort Huachuca,31.5272545,-110.3606321,30000
United States,2,USA,2018,Fort Carson,38.5906561,-104.8157641,21000
United States,2,USA,2018,Fort Carson,38.5906561,-104.8157641,8300
United States,2,USA,2018,Eglin Afb,30.461382,-86.5468344,18000
United States,2,USA,2018,Fort Benning,32.3523691,-84.9688191,28000
United States,2,USA,2018,Fort Gordon,33.420972,-82.1620645,33000
United States,2,USA,2018,Fort Gordon,33.420972,-82.1620645,18500
United States,2,USA,2018,Fort Shafter,21.3507612,-157.8840168,90000
United States,2,USA,2018,Crane Army Ammunition Plant,35.805352,-97.013047,24000
United States,2,USA,2018,U.s. Military Academy,29.876569,-81.326476,22000
United States,2,USA,2018,Fort Jackson,29.3570565,-89.4547218,60000
United States,2,USA,2018,Shaw Afb,33.9753443,-80.4669786,25000
United States,2,USA,2018,Camp Bullis,29.6888855,-98.5597725,13600
United States,2,USA,2018,Fort Hood,31.2014388,-97.7717578,37000
United States,2,USA,2018,Fort Belvoir,38.7282122,-77.1509829,14124
United States,2,USA,2018,Joint Base Langley-Eustis,40.32812,-79.61532,34000
United States,2,USA,2018,Joint Base Myer-Henderson,44.41599,-118.95301,20000
United States,2,USA,2018,Yakima,46.601557,-120.5108421,19500
United States,2,USA,2018,Joint Base Lewis-Mcchord,47.0308342,-122.5074136,66000
United States,2,USA,2018,Fort Irwin,35.3833955,-116.5447533,3000
United States,2,USA,2018,New Castle,40.9999202,-80.3471856,36000
United States,2,USA,2018,Orchard Trainig Area,42.575418,-83.373058,22000
United States,2,USA,2018,Presque Isle,45.3375258,-83.9567881,17500
United States,2,USA,2018,Sykesville,39.365992,-76.9688737,19000
United States,2,USA,2018,Arden Hills,45.0761409,-93.1666945,39000
United States,2,USA,2018,Las Cruces,32.3140354,-106.7798078,8600
United States,2,USA,2018,Fort Pickett,37.0436223,-77.9075283,4550
United States,2,USA,2018,Turnwater,35.328585,-83.1728591,31000
United States,2,USA,2018,Fallbrook,33.3764196,-117.2511466,36000
United States,2,USA,2018,Fort Mccoy,44.0251114,-90.6797461,13000
United States,2,USA,2018,Fort Gordon,33.420972,-82.1620645,6100
United States,2,USA,2018,Natick,42.2836393,-71.346996,21000
United States,2,USA,2018,Yuma,32.665135,-114.4760316,36358
United States,2,USA,2018,Barstow,34.8957684,-117.0172077,36539
United States,2,USA,2018,Camp Pendleton,33.3070018,-117.47376,61139
United States,2,USA,2018,Lemoore,36.3006495,-119.7827122,60828
United States,2,USA,2018,Miramar,25.9873137,-80.2322706,39600
United States,2,USA,2018,Twentynine Palms,34.1356915,-116.0543506,55099
United States,2,USA,2018,Mayport,41.0336768,-79.2514282,9824
United States,2,USA,2018,Mayport,41.0336768,-79.2514282,74994
United States,2,USA,2018,Kaneohe Bay,39.199246,-81.46023,19012
United States,2,USA,2018,Wahiawa,21.5006241,-158.016672,65864
United States,2,USA,2018,Joint Base Pearl Harbor-Hickam,39.455639,-90.628129,73200
United States,2,USA,2018,Kittery,43.088448,-70.736847,61692
United States,2,USA,2018,"Camp Lejeune, North Carolina",34.639415,-77.342016,65784
United States,2,USA,2018,"Camp Lejeune, North Carolina",34.639415,-77.342016,37983
United States,2,USA,2018,Cherry Point Marine Corps Air Station,37.729326,-88.926092,15671
United States,2,USA,2018,Dam Neck,36.7875023,-75.9640081,29262
United States,2,USA,2018,Norfolk,36.8462923,-76.2929252,34665
United States,2,USA,2018,Portsmouth,43.0702223,-70.7548621,72990
United States,2,USA,2018,Yorktown,37.2356655,-76.5136495,36358
United States,2,USA,2018,Joint Expeditionary Base Little Creek - Story,43.645308,-116.373343,2596
United States,2,USA,2018,Indian Island,48.0527483,-122.7288079,44440
United States,2,USA,2018,Lemoore,36.3006495,-119.7827122,17330
United States,2,USA,2018,Fort Gordon,33.420972,-82.1620645,17797
United States,2,USA,2018,Joint Base Mcguire-Dix-Lakehurst,39.9983266,-74.5403654,11573
United States,2,USA,2018,Fort Worth,32.753177,-97.3327459,12637
United States,2,USA,2018,Eielson Afb,64.6755195,-147.0571962,41000
United States,2,USA,2018,Eielson Afb,64.6755195,-147.0571962,11800
United States,2,USA,2018,Eielson Afb,64.6755195,-147.0571962,21000
United States,2,USA,2018,Eielson Afb,64.6755195,-147.0571962,9600
United States,2,USA,2018,Eielson Afb,64.6755195,-147.0571962,8000
United States,2,USA,2018,Eielson Afb,64.6755195,-147.0571962,27000
United States,2,USA,2018,Eielson Afb,64.6755195,-147.0571962,2500
United States,2,USA,2018,Eielson Afb,64.6755195,-147.0571962,48000
United States,2,USA,2018,Buckley Air Force Base,39.7026895,-104.7559701,38000
United States,2,USA,2018,Fort Carson,38.5906561,-104.8157641,13000
United States,2,USA,2018,U.s. Air Force Academy,39.0130908,-104.8868756,30000
United States,2,USA,2018,Eglin Afb,30.461382,-86.5468344,8700
United States,2,USA,2018,Eglin Afb,30.461382,-86.5468344,38000
United States,2,USA,2018,Macdill Afb,27.8436408,-82.5028722,8100
United States,2,USA,2018,Robins Afb,32.6178258,-83.5770746,9800
United States,2,USA,2018,Mcconnell Afb,37.6264223,-97.2618928,17500
United States,2,USA,2018,Joint Base Andrews,38.8056605,-76.8774031,17500
United States,2,USA,2018,Joint Base Andrews,38.8056605,-76.8774031,254000
United States,2,USA,2018,Hanscom Afb,42.4582471,-71.2740825,11400
United States,2,USA,2018,Nellis Afb,36.237497,-115.0317275,23000
United States,2,USA,2018,Nellis Afb,36.237497,-115.0317275,38000
United States,2,USA,2018,Cannon Afb,34.3863913,-103.316328,42000
United States,2,USA,2018,Holloman Afb,33.076831,-106.2190016,4250
United States,2,USA,2018,Minot Afb,48.420011,-101.3372095,27000
United States,2,USA,2018,Altus Afb,34.6629543,-99.2799413,4900
United States,2,USA,2018,Joint Base San Antonio,38.8154173,-76.8571552,18500
United States,2,USA,2018,Joint Base San Antonio,38.8154173,-76.8571552,10000
United States,2,USA,2018,Joint Base San Antonio,38.8154173,-76.8571552,90130
United States,2,USA,2018,Joint Base San Antonio,38.8154173,-76.8571552,38000
United States,2,USA,2018,Hill Afb,41.1227542,-111.977344,28000
United States,2,USA,2018,F. E. Warren Afb,41.1663407,-104.8627525,62000
United States,2,USA,2018,March Afb,33.9005732,-117.2564286,15000
United States,2,USA,2018,Peterson Afb,38.8222878,-104.7004494,8000
United States,2,USA,2018,Bradley Iap,34.876889,-97.708368,7000
United States,2,USA,2018,Louisville Iap,38.996362,-83.478157,9000
United States,2,USA,2018,Rosecrans Memorial Airport,39.7735367,-94.9084107,10000
United States,2,USA,2018,Hancock Field,43.1019873,-76.1049572,6800
United States,2,USA,2018,Toledo Express Airport,41.5861369,-83.8105056,15000
United States,2,USA,2018,Klamath Falls Iap,42.231826,-121.772639,10500
United States,2,USA,2018,Klamath Falls Iap,42.231826,-121.772639,8000
United States,2,USA,2018,Joe Foss Field,43.5826978,-96.7412096,12000
United States,2,USA,2018,Mcghee-Tyson Airport,35.809553,-83.9988481,25000
United States,2,USA,2018,Patrick Afb,28.2422228,-80.6091074,25000
United States,2,USA,2018,Joint Base Pearl Harbor-Hickam,39.455639,-90.628129,5500
United States,2,USA,2018,Westover Arb,33.3495548,-86.5358159,10000
United States,2,USA,2018,Seymour Johnson Afb,46.718659,-117.16385,6400
United States,2,USA,2018,Hill Afb,41.1227542,-111.977344,3100
United States,2,USA,2018,Camp Pendleton,33.3070018,-117.47376,26400
United States,2,USA,2018,Schriever Afb,38.8026256,-104.5162124,10200
United States,2,USA,2018,Fort Gordon,33.420972,-82.1620645,10350
United States,2,USA,2018,Bethesda Naval Hospital,36.79264,-84.903148,123800
United States,2,USA,2018,Fort Leonard Wood,37.70114,-92.1693303,250000
United States,2,USA,2018,Fort Leonard Wood,37.70114,-92.1693303,11941
United States,2,USA,2018,"Camp Lejeune, North Carolina",34.639415,-77.342016,15300
United States,2,USA,2018,"Camp Lejeune, North Carolina",34.639415,-77.342016,21400
United States,2,USA,2018,"Camp Lejeune, North Carolina",34.639415,-77.342016,22000
United States,2,USA,2018,Fort Bliss,32.2463821,-106.3742617,8300
United States,2,USA,2018,Fort Bliss,32.2463821,-106.3742617,251330
United States,2,USA,2018,Eglin Afb,30.461382,-86.5468344,4100
United States,2,USA,2018,Seymour Johnson Afb,46.718659,-117.16385,20000
United States,2,USA,2018,Shaw Afb,33.9753443,-80.4669786,22900
United States,2,USA,2018,Hill Afb,41.1227542,-111.977344,20000
United States,2,USA,2018,Norfolk,36.8462923,-76.2929252,18500
United States,2,USA,2018,Portsmouth,43.0702223,-70.7548621,22500
United States,2,USA,2018,St Louis,38.6529545,-90.2411166,381000
United States,2,USA,2018,Kunia,21.4033108,-158.029654,5000
United States,2,USA,2018,Fort Meade,27.7522526,-81.8017491,313968
United States,2,USA,2018,Camp Pendleton,33.3070018,-117.47376,9958
United States,2,USA,2018,Camp Pendleton,33.3070018,-117.47376,7284
United States,2,USA,2018,Coronado,32.6915199,-117.1766947,96077
United States,2,USA,2018,Coronado,32.6915199,-117.1766947,66218
United States,2,USA,2018,Coronado,32.6915199,-117.1766947,46175
United States,2,USA,2018,Coronado,32.6915199,-117.1766947,50265
United States,2,USA,2018,Eglin Afb,30.461382,-86.5468344,5000
United States,2,USA,2018,Hurlburt Field,30.4312921,-86.6902291,11700
United States,2,USA,2018,Hurlburt Field,30.4312921,-86.6902291,34700
United States,2,USA,2018,Cannon Afb,34.3863913,-103.316328,8228
United States,2,USA,2018,"Camp Lejeune, North Carolina",34.639415,-77.342016,10800
United States,2,USA,2018,"Camp Lejeune, North Carolina",34.639415,-77.342016,20539
United States,2,USA,2018,Fort Bragg,35.1422775,-78.9987279,13518
United States,2,USA,2018,Fort Bragg,35.1422775,-78.9987279,20260
United States,2,USA,2018,Fort Bragg,35.1422775,-78.9987279,20000
United States,2,USA,2018,Fort Bragg,35.1422775,-78.9987279,4000
United States,2,USA,2018,Joint Expeditionary Base Little Creek - Story,43.645308,-116.373343,23000
United States,2,USA,2018,Pentagon,38.8708932,-77.0545071,13260
United States,2,USA,2018,Pentagon,38.8708932,-77.0545071,8140
United States,2,USA,2018,Pentagon,38.8708932,-77.0545071,28700
United States,2,USA,2019,Anniston Army Depot,33.6476162,-85.9696755,5200
United States,2,USA,2019,Fort Irwin,35.3833955,-116.5447533,29000
United States,2,USA,2019,Fort Carson,38.5906561,-104.8157641,77000
United States,2,USA,2019,Fort Gordon,33.420972,-82.1620645,99000
United States,2,USA,2019,Fort Shafter,21.3507612,-157.8840168,105000
United States,2,USA,2019,Crane Army Ammunition Plant,35.805352,-97.013047,16000
United States,2,USA,2019,Fort Campbell,36.6313383,-87.6156884,32000
United States,2,USA,2019,Fort Knox,37.8976552,-85.9038521,26000
United States,2,USA,2019,Picatinny Arsenal,40.9503304,-74.5492165,41000
United States,2,USA,2019,White Sands,32.3837754,-106.4966154,40000
United States,2,USA,2019,U.s. Military Academy,29.876569,-81.326476,95000
United States,2,USA,2019,U.s. Military Academy,29.876569,-81.326476,65000
United States,2,USA,2019,Fort Bragg,35.1422775,-78.9987279,10000
United States,2,USA,2019,Fort Jackson,29.3570565,-89.4547218,52000
United States,2,USA,2019,Fort Bliss,32.2463821,-106.3742617,24000
United States,2,USA,2019,Joint Base Elmendorf-Richardson,61.2705056,-149.6977773,27000
United States,2,USA,2019,Marseilles,41.3308666,-88.7081293,5000
United States,2,USA,2019,Malta,41.9292207,-88.8623138,15000
United States,2,USA,2019,North Las Vegas,36.2005843,-115.1215844,32000
United States,2,USA,2019,Pembroke,43.14709,-71.457825,12000
United States,2,USA,2019,Fargo,46.877229,-96.789821,32000
United States,2,USA,2019,Camp Ravenna,41.157557,-81.242047,7400
United States,2,USA,2019,Rapid City,44.0869329,-103.2274481,15000
United States,2,USA,2019,Barstow,34.8957684,-117.0172077,34000
United States,2,USA,2019,Fort Mccoy,44.0251114,-90.6797461,23000
United States,2,USA,2019,Fort Mccoy,44.0251114,-90.6797461,6200
United States,2,USA,2019,Camp Pendleton,33.3070018,-117.47376,47230
United States,2,USA,2019,Camp Pendleton,33.3070018,-117.47376,49410
United States,2,USA,2019,Camp Pendleton,33.3070018,-117.47376,10670
United States,2,USA,2019,Camp Pendleton,33.3070018,-117.47376,4020
United States,2,USA,2019,Lemoore,36.3006495,-119.7827122,112690
United States,2,USA,2019,Miramar,25.9873137,-80.2322706,20480
United States,2,USA,2019,Miramar,25.9873137,-80.2322706,11500
United States,2,USA,2019,Point Mugu,34.1140701,-119.1179302,22150
United States,2,USA,2019,San Diego,32.7174202,-117.1627728,48440
United States,2,USA,2019,San Diego,32.7174202,-117.1627728,108100
United States,2,USA,2019,Seal Beach,33.7423967,-118.1055926,117830
United States,2,USA,2019,San Nicolas Island,33.2499943,-119.5098979,31010
United States,2,USA,2019,Coronado,32.6915199,-117.1766947,77780
United States,2,USA,2019,Mayport,41.0336768,-79.2514282,82350
United States,2,USA,2019,Mayport,41.0336768,-79.2514282,29110
United States,2,USA,2019,Kaneohe Bay,39.199246,-81.46023,66100
United States,2,USA,2019,Pearl City,42.265297,-89.8259532,78320
United States,2,USA,2019,Joint Base Pearl Harbor-Hickam,39.455639,-90.628129,45000
United States,2,USA,2019,Kittery,43.088448,-70.736847,39725
United States,2,USA,2019,Kittery,43.088448,-70.736847,109960
United States,2,USA,2019,Cherry Point Marine Corps Air Station,37.729326,-88.926092,133970
United States,2,USA,2019,Cherry Point Marine Corps Air Station,37.729326,-88.926092,106860
United States,2,USA,2019,Philadelphia,39.9527237,-75.1635262,71050
United States,2,USA,2019,Beaufort,32.4315813,-80.6698286,9517
United States,2,USA,2019,Parris Island,32.3351978,-80.6923295,35190
United States,2,USA,2019,Hill Afb,41.1227542,-111.977344,105520
United States,2,USA,2019,Portsmouth,43.0702223,-70.7548621,26120
United States,2,USA,2019,Quantico,38.5228755,-77.2901863,21980
United States,2,USA,2019,Bangor,44.8011821,-68.7778138,88960
United States,2,USA,2019,Whidbey Island,48.1581426,-122.5974294,19450
United States,2,USA,2019,Whidbey Island,48.1581426,-122.5974294,7930
United States,2,USA,2019,Seal Beach,33.7423967,-118.1055926,21740
United States,2,USA,2019,Benning,38.8935471,-76.9507833,13630
United States,2,USA,2019,Pittsburgh,40.4416941,-79.9900861,0
United States,2,USA,2019,Eielson Afb,64.6755195,-147.0571962,22500
United States,2,USA,2019,Eielson Afb,64.6755195,-147.0571962,19000
United States,2,USA,2019,Eielson Afb,64.6755195,-147.0571962,6800
United States,2,USA,2019,Eielson Afb,64.6755195,-147.0571962,15500
United States,2,USA,2019,Luke Afb,33.5354345,-112.3735227,17000
United States,2,USA,2019,Luke Afb,33.5354345,-112.3735227,23000
United States,2,USA,2019,Eglin Afb,30.461382,-86.5468344,28000
United States,2,USA,2019,Eglin Afb,30.461382,-86.5468344,34863
United States,2,USA,2019,Macdill Afb,27.8436408,-82.5028722,3100
United States,2,USA,2019,Joint Base Andrews,38.8056605,-76.8774031,37000
United States,2,USA,2019,Joint Base Andrews,38.8056605,-76.8774031,154000
United States,2,USA,2019,Hanscom Afb,42.4582471,-71.2740825,225000
United States,2,USA,2019,Offutt Afb,41.1173841,-95.9082652,9500
United States,2,USA,2019,Nellis Afb,36.237497,-115.0317275,5900
United States,2,USA,2019,Creech Afb,36.5887542,-115.6714563,28000
United States,2,USA,2019,Creech Afb,36.5887542,-115.6714563,31000
United States,2,USA,2019,Holloman Afb,33.076831,-106.2190016,85000
United States,2,USA,2019,Minot Afb,48.420011,-101.3372095,66000
United States,2,USA,2019,Wright-Patterson Afb,39.8071,-84.0697,116100
United States,2,USA,2019,Altus Afb,34.6629543,-99.2799413,12000
United States,2,USA,2019,Tinker Afb,35.4117548,-97.3907974,81000
United States,2,USA,2019,Tinker Afb,35.4117548,-97.3907974,85000
United States,2,USA,2019,Shaw Afb,33.9753443,-80.4669786,53000
United States,2,USA,2019,Joint Base San Antonio,38.8154173,-76.8571552,25000
United States,2,USA,2019,Channel Islands Angs,44.022667,-88.802273,8000
United States,2,USA,2019,Joint Base Pearl Harbor-Hickam,39.455639,-90.628129,17000
United States,2,USA,2019,Greater Peoria Regional Airport,31.080389,-90.682389,9000
United States,2,USA,2019,New Orleans,29.9499323,-90.0701156,15000
United States,2,USA,2019,Francis S. Gabreski Airport,37.217151,-83.141227,20000
United States,2,USA,2019,Fort Indiantown Gap,40.4398111,-76.5982992,8000
United States,2,USA,2019,Joint Base Langley-Eustis,40.32812,-79.61532,10000
United States,2,USA,2019,Grissom Arb,36.072193,-78.59633,12100
United States,2,USA,2019,Minneapolis-St Paul Iap,44.961742,-93.226891,9000
United States,2,USA,2019,Keesler Afb,30.4094294,-88.918865,4550
United States,2,USA,2019,Niagara Falls Iap,43.099093,-78.943002,14000
United States,2,USA,2019,Fort Worth,32.753177,-97.3327459,3100
United States,2,USA,2019,New River,37.7301385,-80.9057796,32580
United States,2,USA,2019,Joint Base Elmendorf-Richardson,61.2705056,-149.6977773,14000
United States,2,USA,2019,Little Rock Afb,34.9059273,-92.13877,14000
United States,2,USA,2019,Defense Distribution Depot-Tracy,35.521091,-108.908595,18800
United States,2,USA,2019,Kittery,43.088448,-70.736847,11600
United States,2,USA,2019,Joint Base Mcguire-Dix-Lakehurst,39.9983266,-74.5403654,10200
United States,2,USA,2019,Mcalester,34.9334981,-95.7697934,7000
United States,2,USA,2019,Red River Army Depot,33.4312116,-94.3187785,71500
United States,2,USA,2019,Joint Base San Antonio,38.8154173,-76.8571552,10200
United States,2,USA,2019,Joint Base Langley-Eustis,40.32812,-79.61532,6900
United States,2,USA,2019,Joint Base Langley-Eustis,40.32812,-79.61532,5800
United States,2,USA,2019,Joint Base Lewis-Mcchord,47.0308342,-122.5074136,26200
United States,2,USA,2019,Fort Campbell,36.6313383,-87.6156884,62634
United States,2,USA,2019,Clear Afs,40.011901,-85.984673,174000
United States,2,USA,2019,Fort Greely,63.9672865,-145.7267274,8000
United States,2,USA,2019,St Louis,38.6529545,-90.2411166,213600
United States,2,USA,2019,St Louis,38.6529545,-90.2411166,110000
United States,2,USA,2019,Fort Meade,27.7522526,-81.8017491,218000
United States,2,USA,2019,Fort Meade,27.7522526,-81.8017491,99000
United States,2,USA,2019,Fort Meade,27.7522526,-81.8017491,30000
United States,2,USA,2019,Camp Pendleton,33.3070018,-117.47376,3547
United States,2,USA,2019,Camp Pendleton,33.3070018,-117.47376,9049
United States,2,USA,2019,Coronado,32.6915199,-117.1766947,25172
United States,2,USA,2019,Coronado,32.6915199,-117.1766947,12768
United States,2,USA,2019,Coronado,32.6915199,-117.1766947,14819
United States,2,USA,2019,Coronado,32.6915199,-117.1766947,18329
United States,2,USA,2019,Fort Carson,38.5906561,-104.8157641,15297
United States,2,USA,2019,Fort Carson,38.5906561,-104.8157641,9000
United States,2,USA,2019,Fort Campbell,36.6313383,-87.6156884,5435
United States,2,USA,2019,Fort Campbell,36.6313383,-87.6156884,9091
United States,2,USA,2019,Fort Campbell,36.6313383,-87.6156884,5138
United States,2,USA,2019,Fort Bragg,35.1422775,-78.9987279,12109
United States,2,USA,2019,Fort Bragg,35.1422775,-78.9987279,20257
United States,2,USA,2019,Dam Neck,36.7875023,-75.9640081,8959
United States,2,USA,2019,Fort A.p. Hill,38.1208304,-77.3180633,11734
United States,2,USA,2019,Fort Belvoir,38.7282122,-77.1509829,6127
United States,2,USA,2019,Humphreys Engineer Center,40.126453,-93.316778,20257
United States,2,USA,2019,Pentagon,38.8708932,-77.0545071,12200
United States,2,USA,2019,Pentagon,38.8708932,-77.0545071,23650
Bahamas,31,BHS,2019,Andros Island,24.7368711,-78.0235642,31050
Cuba,40,CUB,2009,Guantanamo Bay,19.9242388,-75.1593149,16547
