MMEID,Ex_Name,Series_Name,gwcode,country,year,Location,lat,lon,StartDate,s.year,s.month,s.day,EndDate,e.year,e.month,e.day,CPX,Air,Land,Sea,Amphibious,Cyber,Warfighting,Peacekeeping,Humanitarian,FocusDescription,AdditionalParticipantInfo,participant_count
mme536,United Forces 86,Fuerzas Unidas,2,United States,1986,cocaine country of Cochabamba and Santa Cruz region in Bolivia; training camp at Puerto Villarroehelp,-17.4139766,-66.1653224,4/28/86,1986,4,28,5/6/86,1986,5,6,0,1,1,0,0,0,1,0,1,conduct medical and dental programs in Indian villages,NA,2
mme537,-9,NA,160,Argentina,1986,Buenos Aires,-34.6036844,-58.3815591,4/18/86,1986,4,18,4/18/86,1986,4,18,1,0,0,1,0,0,1,0,0,desktop war planning exercises,NA,2
mme537,-9,NA,2,United States,1986,Buenos Aires,-34.6036844,-58.3815591,4/18/86,1986,4,18,4/18/86,1986,4,18,1,0,0,1,0,0,1,0,0,desktop war planning exercises,NA,2
mme538,Lempira 86,Lempira,91,Honduras,1986,honduras  at the Nicaraguan border,12.865416,-85.207229,4/15/86,1986,4,15,1986-04-xx,1986,4,xx,0,0,0,0,0,0,0,0,0,participate in exercises,NA,2
mme538,Lempira 86,Lempira,2,United States,1986,honduras  at the Nicaraguan border,12.865416,-85.207229,4/15/86,1986,4,15,1986-04-xx,1986,4,xx,0,0,0,0,0,0,0,0,0,participate in exercises,NA,2
mme539,anapnefstir 2/86,NA,350,Greece,1986,aegean sea near crete,39.019184,25.268555,5/18/86,1986,5,18,5/23/86,1986,5,23,0,1,0,1,0,0,1,0,0,"involving surface vessels, submarines, helicopters and air force fighters",NA,2
mme539,anapnefstir 2/86,NA,210,Netherlands,1986,aegean sea near crete,39.019184,25.268555,5/18/86,1986,5,18,5/23/86,1986,5,23,0,1,0,1,0,0,1,0,0,"involving surface vessels, submarines, helicopters and air force fighters",NA,2
mme540,Distant Hammer 86,Distant Hammer,640,Turkey,1986,"Mediterranean Sea and Aegean Sea, Near Turkey",38.963745,35.243322,5/4/86,1986,5,4,5/17/86,1986,5,17,0,1,0,1,1,0,1,0,0,"mainly aimed at practicing a joint action to counter a danger against turkey from the north through coordinated operations of warships, submarines, assault boats, airplanes and amphibious forces",NA,2
mme540,Distant Hammer 86,Distant Hammer,2,United States,1986,"Mediterranean Sea and Aegean Sea, Near Turkey",38.963745,35.243322,5/4/86,1986,5,4,5/17/86,1986,5,17,0,1,0,1,1,0,1,0,0,"mainly aimed at practicing a joint action to counter a danger against turkey from the north through coordinated operations of warships, submarines, assault boats, airplanes and amphibious forces",NA,2
mme541,Lailaps 86,NA,350,Greece,1986,aegean sea near crete,39.019184,25.268555,5/18/86,1986,5,18,5/23/86,1986,5,23,0,1,0,1,0,0,1,0,0,"involving surface vessels, submarines, helicopters and air force fighters",NA,2
mme541,Lailaps 86,NA,210,Netherlands,1986,aegean sea near crete,39.019184,25.268555,5/18/86,1986,5,18,5/23/86,1986,5,23,0,1,0,1,0,0,1,0,0,"involving surface vessels, submarines, helicopters and air force fighters",NA,2
mme542,Logex 29,Logex,800,Thailand,1986,"Thailand, Chon Buri Province",13.3611431,100.9846717,5/19/86,1986,5,19,5/23/86,1986,5,23,0,0,0,0,0,0,1,0,0,to test the communication systems on logistical supplies transportation as well as the capability of security measures on supply routes,NA,2
mme542,Logex 29,Logex,2,United States,1986,"Thailand, Chon Buri Province",13.3611431,100.9846717,5/19/86,1986,5,19,5/23/86,1986,5,23,0,0,0,0,0,0,1,0,0,to test the communication systems on logistical supplies transportation as well as the capability of security measures on supply routes,NA,2
mme543,New Siam,NA,830,Singapore,1986,"Off Thailand, in the waters off the southern thai province of Songkhla",7.1756004,100.614347,5/16/86,1986,5,16,5/22/86,1986,5,22,0,0,0,1,0,0,1,0,0,aimed at training naval officers and strengthening the friendly relations between the naval forces of the two countries,NA,2
mme543,New Siam,NA,800,Thailand,1986,"Off Thailand, in the waters off the southern thai province of Songkhla",7.1756004,100.614347,5/16/86,1986,5,16,5/22/86,1986,5,22,0,0,0,1,0,0,1,0,0,aimed at training naval officers and strengthening the friendly relations between the naval forces of the two countries,NA,2
mme544,RIMPAC 86,RIMPAC,900,Australia,1986,"Pacific Ocean, near Hawaii and San Diego",32.8083472,-117.2599738,5/18/86,1986,5,18,6/30/86,1986,6,30,0,1,0,1,0,0,1,0,0,month-long joint naval training exercise in the Pacific Ocean was called a success by the U.S. Navy.,NA,5
mme544,RIMPAC 86,RIMPAC,20,Canada,1986,"Pacific Ocean, near Hawaii and San Diego",32.8083472,-117.2599738,5/18/86,1986,5,18,6/30/86,1986,6,30,0,1,0,1,0,0,1,0,0,month-long joint naval training exercise in the Pacific Ocean was called a success by the U.S. Navy.,NA,5
mme544,RIMPAC 86,RIMPAC,740,Japan,1986,"Pacific Ocean, near Hawaii and San Diego",32.8083472,-117.2599738,5/18/86,1986,5,18,6/30/86,1986,6,30,0,1,0,1,0,0,1,0,0,month-long joint naval training exercise in the Pacific Ocean was called a success by the U.S. Navy.,NA,5
mme544,RIMPAC 86,RIMPAC,200,United Kingdom,1986,"Pacific Ocean, near Hawaii and San Diego",32.8083472,-117.2599738,5/18/86,1986,5,18,6/30/86,1986,6,30,0,1,0,1,0,0,1,0,0,month-long joint naval training exercise in the Pacific Ocean was called a success by the U.S. Navy.,NA,5
mme544,RIMPAC 86,RIMPAC,2,United States,1986,"Pacific Ocean, near Hawaii and San Diego",32.8083472,-117.2599738,5/18/86,1986,5,18,6/30/86,1986,6,30,0,1,0,1,0,0,1,0,0,month-long joint naval training exercise in the Pacific Ocean was called a success by the U.S. Navy.,NA,5
mme545,Tasman Link 86,Tasman Link,900,Australia,1986,shoalwater bay training area near rockhampton of australia's northeastern state of queensland,-22.3463889,150.3938889,5/18/86,1986,5,18,5/23/86,1986,5,23,0,1,1,1,0,0,1,0,0,"joint navy, army and air force exercise, to practice individual service and joint/combined procedures to provide offensive fire support for land operations",NA,2
mme545,Tasman Link 86,Tasman Link,920,New Zealand,1986,shoalwater bay training area near rockhampton of australia's northeastern state of queensland,-22.3463889,150.3938889,5/18/86,1986,5,18,5/23/86,1986,5,23,0,1,1,1,0,0,1,0,0,"joint navy, army and air force exercise, to practice individual service and joint/combined procedures to provide offensive fire support for land operations",NA,2
mme546,-9,NA,651,Egypt,1986,in the Red Sea,20.280232,38.512573,1986-05-xx,1986,5,xx,1986-05-xx,1986,5,xx,0,0,0,1,0,0,1,0,0,naval vessels and ''various types'' of Egyptian and French warplanes participated in the exercise,NA,2
mme546,-9,NA,220,France,1986,in the Red Sea,20.280232,38.512573,1986-05-xx,1986,5,xx,1986-05-xx,1986,5,xx,0,0,0,1,0,0,1,0,0,naval vessels and ''various types'' of Egyptian and French warplanes participated in the exercise,NA,2
mme547,-9,NA,260,Federal Republic of Germany,1986,an unspecified area,NA,NA,6/16/86,1986,6,16,1986-06-xx,1986,6,xx,0,0,1,1,0,0,1,0,0,"nor did it give any details about the venue, purposes or size of the exercises",NA,3
mme547,-9,NA,290,Poland,1986,an unspecified area,NA,NA,6/16/86,1986,6,16,1986-06-xx,1986,6,xx,0,0,1,1,0,0,1,0,0,"nor did it give any details about the venue, purposes or size of the exercises",NA,3
mme547,-9,NA,365,Russia,1986,an unspecified area,NA,NA,6/16/86,1986,6,16,1986-06-xx,1986,6,xx,0,0,1,1,0,0,1,0,0,"nor did it give any details about the venue, purposes or size of the exercises",NA,3
mme548,Central Enterprise 86,Central Enterprise,211,Belgium,1986,"Northwest Europe, Belgium, Luxembourg, West Germany, Netherlands, France, Britain, and Denmark",50.0546886,5.4676983,6/2/86,1986,6,2,6/6/86,1986,6,6,0,1,0,0,0,0,1,0,0,to test Allied Command Europe's tactic air operations,NA,6
mme548,Central Enterprise 86,Central Enterprise,20,Canada,1986,"Northwest Europe, Belgium, Luxembourg, West Germany, Netherlands, France, Britain, and Denmark",50.0546886,5.4676983,6/2/86,1986,6,2,6/6/86,1986,6,6,0,1,0,0,0,0,1,0,0,to test Allied Command Europe's tactic air operations,NA,6
mme548,Central Enterprise 86,Central Enterprise,260,Federal Republic of Germany,1986,"Northwest Europe, Belgium, Luxembourg, West Germany, Netherlands, France, Britain, and Denmark",50.0546886,5.4676983,6/2/86,1986,6,2,6/6/86,1986,6,6,0,1,0,0,0,0,1,0,0,to test Allied Command Europe's tactic air operations,NA,6
mme548,Central Enterprise 86,Central Enterprise,210,Netherlands,1986,"Northwest Europe, Belgium, Luxembourg, West Germany, Netherlands, France, Britain, and Denmark",50.0546886,5.4676983,6/2/86,1986,6,2,6/6/86,1986,6,6,0,1,0,0,0,0,1,0,0,to test Allied Command Europe's tactic air operations,NA,6
mme548,Central Enterprise 86,Central Enterprise,200,United Kingdom,1986,"Northwest Europe, Belgium, Luxembourg, West Germany, Netherlands, France, Britain, and Denmark",50.0546886,5.4676983,6/2/86,1986,6,2,6/6/86,1986,6,6,0,1,0,0,0,0,1,0,0,to test Allied Command Europe's tactic air operations,NA,6
mme548,Central Enterprise 86,Central Enterprise,2,United States,1986,"Northwest Europe, Belgium, Luxembourg, West Germany, Netherlands, France, Britain, and Denmark",50.0546886,5.4676983,6/2/86,1986,6,2,6/6/86,1986,6,6,0,1,0,0,0,0,1,0,0,to test Allied Command Europe's tactic air operations,NA,6
mme549,Global Shield 86,Global Shield,20,Canada,1986,throughout the united states,37.09024,-95.712891,6/10/86,1986,6,10,6/23/86,1986,6,23,0,1,0,0,0,0,1,0,0,maneuvers will test the crews that man B-52 bombers and the silo-based continent-spanning Minuteman missiles,NA,2
mme549,Global Shield 86,Global Shield,2,United States,1986,throughout the united states,37.09024,-95.712891,6/10/86,1986,6,10,6/23/86,1986,6,23,0,1,0,0,0,0,1,0,0,maneuvers will test the crews that man B-52 bombers and the silo-based continent-spanning Minuteman missiles,NA,2
mme550,Open Gate 86,Open Gate,NA,-9,1986,off the Portuguese coast,39.399872,-8.224454,1986-06-xx,1986,6,xx,1986-06-xx,1986,6,xx,0,0,0,1,0,0,1,0,0,the NATO exercises,NATO,1
mme551,-9,NA,92,El Salvador,1986,Gulf of Fonseca,13.2087977,-87.5791287,7/17/86,1986,7,17,7/29/86,1986,7,29,0,0,0,1,0,0,1,0,0,"joint naval exercises were launched thursday by the united states, el salvador and honduras off the gulf of fonseca in the pacific ocean",NA,3
mme551,-9,NA,91,Honduras,1986,Gulf of Fonseca,13.2087977,-87.5791287,7/17/86,1986,7,17,7/29/86,1986,7,29,0,0,0,1,0,0,1,0,0,"joint naval exercises were launched thursday by the united states, el salvador and honduras off the gulf of fonseca in the pacific ocean",NA,3
mme551,-9,NA,2,United States,1986,Gulf of Fonseca,13.2087977,-87.5791287,7/17/86,1986,7,17,7/29/86,1986,7,29,0,0,0,1,0,0,1,0,0,"joint naval exercises were launched thursday by the united states, el salvador and honduras off the gulf of fonseca in the pacific ocean",NA,3
mme552,-9,NA,91,Honduras,1986,Honduras,15.199999,-86.241905,7/18/86,1986,7,18,9/17/86,1986,9,17,0,0,0,0,0,0,1,0,0,to bolster honduran troops and to beef up the u.s. military presence in central america so as to maintain pressure,NA,2
mme552,-9,NA,2,United States,1986,Honduras,15.199999,-86.241905,7/18/86,1986,7,18,9/17/86,1986,9,17,0,0,0,0,0,0,1,0,0,to bolster honduran troops and to beef up the u.s. military presence in central america so as to maintain pressure,NA,2
mme553,Elang Indopura 86,Elang Indopura,850,Indonesia,1986,"Indonesia, Northern Sumatra",2.1153547,99.5450974,7/17/86,1986,7,17,7/20/86,1986,7,20,0,1,0,0,0,0,1,0,0,"will culminate in a firepower demonstration tomorrow, over an area about 28 kilometers east of medan, northeastern sumatra",NA,2
mme553,Elang Indopura 86,Elang Indopura,830,Singapore,1986,"Indonesia, Northern Sumatra",2.1153547,99.5450974,7/17/86,1986,7,17,7/20/86,1986,7,20,0,1,0,0,0,0,1,0,0,"will culminate in a firepower demonstration tomorrow, over an area about 28 kilometers east of medan, northeastern sumatra",NA,2
mme554,Night Falcon 86,Night Falcon,900,Australia,1986,"Papua New Guinea, Goldie River Training Area, near the capital",-9.3119973,147.4232841,7/18/86,1986,7,18,8/15/86,1986,8,15,0,0,0,0,0,0,1,0,0,"to practise planning, monitoring, command and control, and conduct of operations",NA,2
mme554,Night Falcon 86,Night Falcon,910,Papua New Guinea,1986,"Papua New Guinea, Goldie River Training Area, near the capital",-9.3119973,147.4232841,7/18/86,1986,7,18,8/15/86,1986,8,15,0,0,0,0,0,0,1,0,0,"to practise planning, monitoring, command and control, and conduct of operations",NA,2
mme555,-9,NA,265,German Democratic Republic,1986,norwegian sea,68.8773537,3.13966,1986-07-xx,1986,7,xx,1986-07-xx,1986,7,xx,0,0,0,1,0,0,1,0,0,"expected to hold manoevres with a soviet submarine armed with cruise missiles,",NA,3
mme555,-9,NA,290,Poland,1986,norwegian sea,68.8773537,3.13966,1986-07-xx,1986,7,xx,1986-07-xx,1986,7,xx,0,0,0,1,0,0,1,0,0,"expected to hold manoevres with a soviet submarine armed with cruise missiles,",NA,3
mme555,-9,NA,365,Russia,1986,norwegian sea,68.8773537,3.13966,1986-07-xx,1986,7,xx,1986-07-xx,1986,7,xx,0,0,0,1,0,0,1,0,0,"expected to hold manoevres with a soviet submarine armed with cruise missiles,",NA,3
mme556,-9,NA,220,France,1986,"Libreville, Gabon",0.4161976,9.4672676,1986-07-xx,1986,7,xx,1986-07-xx,1986,7,xx,0,1,1,1,0,0,1,0,0,exercise near here Saturday involving ''recapture'' of Gabonese territory,NA,2
mme556,-9,NA,481,Gabon,1986,"Libreville, Gabon",0.4161976,9.4672676,1986-07-xx,1986,7,xx,1986-07-xx,1986,7,xx,0,1,1,1,0,0,1,0,0,exercise near here Saturday involving ''recapture'' of Gabonese territory,NA,2
mme557,-9,NA,265,German Democratic Republic,1986,East Germany,51.165691,10.451526,8/26/86,1986,8,26,1986-08-xx,1986,8,xx,0,0,0,0,0,0,1,0,0,showed the ability of different forces to accurately carry out coordinated combat tasks,NA,3
mme557,-9,NA,290,Poland,1986,East Germany,51.165691,10.451526,8/26/86,1986,8,26,1986-08-xx,1986,8,xx,0,0,0,0,0,0,1,0,0,showed the ability of different forces to accurately carry out coordinated combat tasks,NA,3
mme557,-9,NA,365,Russia,1986,East Germany,51.165691,10.451526,8/26/86,1986,8,26,1986-08-xx,1986,8,xx,0,0,0,0,0,0,1,0,0,showed the ability of different forces to accurately carry out coordinated combat tasks,NA,3
mme558,Autumn Forge 86,Autumn Forge,NA,-9,1986,west europe from the north cape of norway to the black sea off turkey,43.413029,34.299316,8/12/86,1986,8,12,1986-11-xx,1986,11,xx,0,1,1,1,1,0,1,0,0,autumn military maneuvers,NATO,1
mme559,Blue Horizon,NA,130,Ecuador,1986,"Ecuador, Second Areal Zone of Ecuador",-1.831239,-78.183406,8/23/86,1986,8,23,9/5/86,1986,9,5,0,1,0,0,0,0,1,0,0,to destroy or neutralize insurgent forces that have been appearing on the ecuadoran coast,NA,2
mme559,Blue Horizon,NA,2,United States,1986,"Ecuador, Second Areal Zone of Ecuador",-1.831239,-78.183406,8/23/86,1986,8,23,9/5/86,1986,9,5,0,1,0,0,0,0,1,0,0,to destroy or neutralize insurgent forces that have been appearing on the ecuadoran coast,NA,2
mme560,Brave Lion,NA,20,Canada,1986,Norway,60.472024,8.468946,8/12/86,1986,8,12,9/24/86,1986,9,24,0,0,1,0,0,0,1,0,0,to show clearly that the north atlantic treaty organization (nato) can bring additional forces to norway to emphasize solidarity in the deteriorating relations which threaten world peace,NA,2
mme560,Brave Lion,NA,385,Norway,1986,Norway,60.472024,8.468946,8/12/86,1986,8,12,9/24/86,1986,9,24,0,0,1,0,0,0,1,0,0,to show clearly that the north atlantic treaty organization (nato) can bring additional forces to norway to emphasize solidarity in the deteriorating relations which threaten world peace,NA,2
mme561,Cobra Gold 86,Cobra Gold,800,Thailand,1986,thailand's eastern province of rayong,12.6813957,101.2816261,8/4/86,1986,8,4,8/13/86,1986,8,13,0,1,0,1,1,0,1,0,0,"The exercise will provide training for Thai and U.S. participating commanders and their staffs in planning, command and control and execution of air, land, sea and amphibious operations",NA,2
mme561,Cobra Gold 86,Cobra Gold,2,United States,1986,thailand's eastern province of rayong,12.6813957,101.2816261,8/4/86,1986,8,4,8/13/86,1986,8,13,0,1,0,1,1,0,1,0,0,"The exercise will provide training for Thai and U.S. participating commanders and their staffs in planning, command and control and execution of air, land, sea and amphibious operations",NA,2
mme562,Northern Wedding 86,Northern Wedding,211,Belgium,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme562,Northern Wedding 86,Northern Wedding,20,Canada,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme562,Northern Wedding 86,Northern Wedding,390,Denmark,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme562,Northern Wedding 86,Northern Wedding,260,Federal Republic of Germany,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme562,Northern Wedding 86,Northern Wedding,220,France,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme562,Northern Wedding 86,Northern Wedding,210,Netherlands,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme562,Northern Wedding 86,Northern Wedding,385,Norway,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme562,Northern Wedding 86,Northern Wedding,235,Portugal,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme562,Northern Wedding 86,Northern Wedding,200,United Kingdom,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme562,Northern Wedding 86,Northern Wedding,2,United States,1986,between the Swedish islands Oeland and Gotland,57.4684121,18.4867447,8/29/86,1986,8,29,9/19/86,1986,9,19,0,1,0,1,1,0,1,0,0,designed to test the North Atlantic Treaty Organizations's ability to resist aggression in the Atlantic and the Baltic and Norwegian seas,NA,10
mme563,Sea Wind 86,Sea Wind,651,Egypt,1986,"Mediterranean Sea, Near Egypt",34.5531284,18.0480105,8/24/86,1986,8,24,8/29/86,1986,8,29,0,1,0,1,0,0,1,0,0,he current exercise involved simulated raids on Egypt by U.S. planes to improve Egypt's air defense skills,NA,2
mme563,Sea Wind 86,Sea Wind,2,United States,1986,"Mediterranean Sea, Near Egypt",34.5531284,18.0480105,8/24/86,1986,8,24,8/29/86,1986,8,29,0,1,0,1,0,0,1,0,0,he current exercise involved simulated raids on Egypt by U.S. planes to improve Egypt's air defense skills,NA,2
mme564,Starfish 86,Starfish,900,Australia,1986,south china sea,15.488092,114.404754,1986-08-xx,1986,8,xx,1986-08-xx,1986,8,xx,0,0,0,1,0,0,1,0,0,naval exercise,NA,5
mme564,Starfish 86,Starfish,820,Malaysia,1986,south china sea,15.488092,114.404754,1986-08-xx,1986,8,xx,1986-08-xx,1986,8,xx,0,0,0,1,0,0,1,0,0,naval exercise,NA,5
mme564,Starfish 86,Starfish,920,New Zealand,1986,south china sea,15.488092,114.404754,1986-08-xx,1986,8,xx,1986-08-xx,1986,8,xx,0,0,0,1,0,0,1,0,0,naval exercise,NA,5
mme564,Starfish 86,Starfish,830,Singapore,1986,south china sea,15.488092,114.404754,1986-08-xx,1986,8,xx,1986-08-xx,1986,8,xx,0,0,0,1,0,0,1,0,0,naval exercise,NA,5
mme564,Starfish 86,Starfish,200,United Kingdom,1986,south china sea,15.488092,114.404754,1986-08-xx,1986,8,xx,1986-08-xx,1986,8,xx,0,0,0,1,0,0,1,0,0,naval exercise,NA,5
mme565,Tactical Fighter Meet 86,NA,211,Belgium,1986,"waddington base, England",53.1726116,-0.5305863,8/4/86,1986,8,4,8/8/86,1986,8,8,0,1,0,0,0,0,1,0,0,offers a unique opportunity for nato air forces to operate jointly from a single air force base in simulated hostile environment,NA,8
mme565,Tactical Fighter Meet 86,NA,20,Canada,1986,"waddington base, England",53.1726116,-0.5305863,8/4/86,1986,8,4,8/8/86,1986,8,8,0,1,0,0,0,0,1,0,0,offers a unique opportunity for nato air forces to operate jointly from a single air force base in simulated hostile environment,NA,8
mme565,Tactical Fighter Meet 86,NA,390,Denmark,1986,"waddington base, England",53.1726116,-0.5305863,8/4/86,1986,8,4,8/8/86,1986,8,8,0,1,0,0,0,0,1,0,0,offers a unique opportunity for nato air forces to operate jointly from a single air force base in simulated hostile environment,NA,8
mme565,Tactical Fighter Meet 86,NA,260,Federal Republic of Germany,1986,"waddington base, England",53.1726116,-0.5305863,8/4/86,1986,8,4,8/8/86,1986,8,8,0,1,0,0,0,0,1,0,0,offers a unique opportunity for nato air forces to operate jointly from a single air force base in simulated hostile environment,NA,8
mme565,Tactical Fighter Meet 86,NA,220,France,1986,"waddington base, England",53.1726116,-0.5305863,8/4/86,1986,8,4,8/8/86,1986,8,8,0,1,0,0,0,0,1,0,0,offers a unique opportunity for nato air forces to operate jointly from a single air force base in simulated hostile environment,NA,8
mme565,Tactical Fighter Meet 86,NA,210,Netherlands,1986,"waddington base, England",53.1726116,-0.5305863,8/4/86,1986,8,4,8/8/86,1986,8,8,0,1,0,0,0,0,1,0,0,offers a unique opportunity for nato air forces to operate jointly from a single air force base in simulated hostile environment,NA,8
mme565,Tactical Fighter Meet 86,NA,200,United Kingdom,1986,"waddington base, England",53.1726116,-0.5305863,8/4/86,1986,8,4,8/8/86,1986,8,8,0,1,0,0,0,0,1,0,0,offers a unique opportunity for nato air forces to operate jointly from a single air force base in simulated hostile environment,NA,8
mme565,Tactical Fighter Meet 86,NA,2,United States,1986,"waddington base, England",53.1726116,-0.5305863,8/4/86,1986,8,4,8/8/86,1986,8,8,0,1,0,0,0,0,1,0,0,offers a unique opportunity for nato air forces to operate jointly from a single air force base in simulated hostile environment,NA,8
mme566,Mekar Malindo 9,NA,850,Indonesia,1986,"Sungai Ara camp, Malaysia",5.3498833,100.2583883,1986-08-xx,1986,8,xx,8/8/86,1986,8,8,0,0,1,0,0,0,1,0,0,joint military exercise,NA,2
mme566,Mekar Malindo 9,NA,820,Malaysia,1986,"Sungai Ara camp, Malaysia",5.3498833,100.2583883,1986-08-xx,1986,8,xx,8/8/86,1986,8,8,0,0,1,0,0,0,1,0,0,joint military exercise,NA,2
mme567,-9,NA,265,German Democratic Republic,1986,silesia,51.919438,19.145136,1986-08-xx,1986,8,xx,1986-08-xx,1986,8,xx,0,0,1,0,0,0,1,0,0,joint field training exercise,NA,3
mme567,-9,NA,290,Poland,1986,silesia,51.919438,19.145136,1986-08-xx,1986,8,xx,1986-08-xx,1986,8,xx,0,0,1,0,0,0,1,0,0,joint field training exercise,NA,3
mme567,-9,NA,365,Russia,1986,silesia,51.919438,19.145136,1986-08-xx,1986,8,xx,1986-08-xx,1986,8,xx,0,0,1,0,0,0,1,0,0,joint field training exercise,NA,3
mme569,-9,NA,350,Greece,1986,"Greece, Andravida Airfield",38.151082,21.425733,9/1/86,1986,9,1,9/17/86,1986,9,17,0,1,0,0,0,0,1,0,0,training of the american pilots and their adjustment to flight conditions in other countries,NA,2
mme569,-9,NA,2,United States,1986,"Greece, Andravida Airfield",38.151082,21.425733,9/1/86,1986,9,1,9/17/86,1986,9,17,0,1,0,0,0,0,1,0,0,training of the american pilots and their adjustment to flight conditions in other countries,NA,2
mme570,-9,NA,740,Japan,1986,coastal waters of the pacific,48.6225551,-123.0068854,9/25/86,1986,9,25,9/29/86,1986,9,29,0,0,0,1,0,0,1,0,0,recovering the lost land occupied by their enemies,NA,2
mme570,-9,NA,2,United States,1986,coastal waters of the pacific,48.6225551,-123.0068854,9/25/86,1986,9,25,9/29/86,1986,9,29,0,0,0,1,0,0,1,0,0,recovering the lost land occupied by their enemies,NA,2
mme571,Bold Guard 86,Bold Guard,260,Federal Republic of Germany,1986,schleswig-holstein,54.2193672,9.6961167,9/20/86,1986,9,20,9/26/86,1986,9,26,0,0,0,0,0,0,1,0,0,"examine coordination between the ground and air forces, and to coordinate actions among fighting units, logistic and local authorities",NA,2
mme571,Bold Guard 86,Bold Guard,2,United States,1986,schleswig-holstein,54.2193672,9.6961167,9/20/86,1986,9,20,9/26/86,1986,9,26,0,0,0,0,0,0,1,0,0,"examine coordination between the ground and air forces, and to coordinate actions among fighting units, logistic and local authorities",NA,2
mme572,Display Determination 86,Display Determination,220,France,1986,waters around Italy and Turkey,36.879868,19.265647,9/19/86,1986,9,19,10/13/86,1986,10,13,0,1,0,1,0,0,1,0,0,"to improve combat readiness and crisis management and to show allied solidarity,",NA,4
mme572,Display Determination 86,Display Determination,325,Italy,1986,waters around Italy and Turkey,36.879868,19.265647,9/19/86,1986,9,19,10/13/86,1986,10,13,0,1,0,1,0,0,1,0,0,"to improve combat readiness and crisis management and to show allied solidarity,",NA,4
mme572,Display Determination 86,Display Determination,640,Turkey,1986,waters around Italy and Turkey,36.879868,19.265647,9/19/86,1986,9,19,10/13/86,1986,10,13,0,1,0,1,0,0,1,0,0,"to improve combat readiness and crisis management and to show allied solidarity,",NA,4
mme572,Display Determination 86,Display Determination,2,United States,1986,waters around Italy and Turkey,36.879868,19.265647,9/19/86,1986,9,19,10/13/86,1986,10,13,0,1,0,1,0,0,1,0,0,"to improve combat readiness and crisis management and to show allied solidarity,",NA,4
mme573,Druzhba (Friendship) 86,Druzhba,315,Czechoslovakia,1986,western czechoslovakia,50.5384197,14.1305458,9/8/86,1986,9,8,9/12/86,1986,9,12,0,1,1,0,0,0,1,0,0,coordinate forces to work out strategies and raise command levels,NA,3
mme573,Druzhba (Friendship) 86,Druzhba,310,Hungary,1986,western czechoslovakia,50.5384197,14.1305458,9/8/86,1986,9,8,9/12/86,1986,9,12,0,1,1,0,0,0,1,0,0,coordinate forces to work out strategies and raise command levels,NA,3
mme573,Druzhba (Friendship) 86,Druzhba,365,Russia,1986,western czechoslovakia,50.5384197,14.1305458,9/8/86,1986,9,8,9/12/86,1986,9,12,0,1,1,0,0,0,1,0,0,coordinate forces to work out strategies and raise command levels,NA,3
